pid,price,link,name
B06XZB6HJY,"4,599.00",http://www.amazon.in/Smallest-Lightest-2-5D1-54-Monitor-LExotique/dp/B06XZB6HJY,"Vphone S8 World's Smallest,Lightest, Slim Size 2.5D1.54 TOUCH Mobile Phone with pulse rate Monitor By L'Exotique"
B0747LPYS3,,,OKWU OMICRON (Grey)
B01B4KRAQQ,"64,000.00",http://www.amazon.in/BlackBerry-PRIV-Black/dp/B01B4KRAQQ,BlackBerry PRIV (Black)
B07418QRWW,"17,990.00",http://www.amazon.in/Oppo-F1S-Grey-with-Offers/dp/B07418QRWW,Oppo F1S (Grey) with Offers
B010I4PRYG,,,"Micromax Canvas A1 Android One (White, 8GB)"
B01HB7QFU8,"4,099.00",http://www.amazon.in/Panasonic-T50-Midnight-Blue/dp/B01HB7QFU8,Panasonic T50 (Midnight Blue)
B071QY72M5,"4,219.00",http://www.amazon.in/Lephone-W7-4G-VoLTE-Curved/dp/B071QY72M5,Lephone W7 Dual Sim(4G+4G) VoLTE 2.5D Curved Glass - Black
B01KK7HF82,"1,340.00",http://www.amazon.in/Micromax-X701-Mobile-Display-Cellphone/dp/B01KK7HF82,Micromax X701 Black Mobile 2.4 inch Display phone Dual SIM Cellphone Keypad Cell (Black)
B0743FQ2CN,730.00,http://www.amazon.in/VELL-COM-CALLBAR-C63-310-PHONE-WHITE/dp/B0743FQ2CN,VELL-COM CALLBAR C63 310 DUAL SIM MOBIE PHONE.WHITE
B01MQWSZ3N,"3,150.00",http://www.amazon.in/Itel-it1409-wish3G/dp/B01MQWSZ3N,it1409 wish3G
B01JA7YTSW,,,InFocus M370 (Gentle Black)
B01LCJDM2K,"5,998.00",http://www.amazon.in/Zopo-Color-F5-White-VoLTE/dp/B01LCJDM2K,"Zopo Color F5 (White, 2GB RAM + 16GB ROM) 4G VoLTE"
B01GJULAC6,"1,850.00",http://www.amazon.in/Karbonn-K4000-Baahubali-Black/dp/B01GJULAC6,"Karbonn K4000 Baahubali, Black"
B01M0B8MO3,585.00,http://www.amazon.in/Melbon-607-Mobile-Phone-Dual/dp/B01M0B8MO3,"Melbon MB 607 Mobile Phone (Dual Sim, Red)"
B01M0TIFJ2,"16,189.00",http://www.amazon.in/LG-Stylus-2-Plus-Titan/dp/B01M0TIFJ2,LG Stylus 2 Plus (Titan)
B071ZMYZVZ,590.00,http://www.amazon.in/Neksusgold-Bluetooth-Headphone-Smartphones-neksusgold/dp/B071ZMYZVZ,"Neksusgold Brand High Quality syska H904 Wireless Bluetooth Headphone For Iphone,Samsung, Redmi and All Other Smartphones (Get a free gift of 149 with purchase of this product from neksusgold)"
B019ILSROM,699.00,http://www.amazon.in/Kall-K33-Plus-Mobile-White/dp/B019ILSROM,I Kall K33 Plus 2.4 Inch Dual Sim Mobile (White)
B01N1SK962,"14,465.00",http://www.amazon.in/Asus-Zenfone-Max-ZC553KL-Silver/dp/B01N1SK962,"Asus Zenfone 3 Max ZC553KL  (Silver, 32 GB) (3 GB RAM)"
B01BMD85Z0,"10,947.00",http://www.amazon.in/HTC-Desire-D728w-2PQ8100-Luxury/dp/B01BMD85Z0,HTC Desire 728 dual sim D728w 2PQ8100 (White Luxury)
B01N0O7E82,"7,909.00",http://www.amazon.in/dp/B01N0O7E82,"Panasonic Volte Smartphone P71 ( 2GB + 16GB + 5 inch IPS Display + 8MP ), Ivory Gold"
B06X9LQZN7,"1,699.00",http://www.amazon.in/dp/B06X9LQZN7,Fixed Wireless Phone/FWP
B01AY4GHBM,"1,299.00",http://www.amazon.in/Micromax-X556-Wireless-Recording-Camera/dp/B01AY4GHBM,"Micromax X556 (Wireless FM,Voice Call Recording,Camera) (Dual Sim) (Black)"
B00FXLCJ28,"27,500.00",http://www.amazon.in/Apple-iPhone-5s-Space-Grey/dp/B00FXLCJ28,"Apple iPhone 5s (Space Grey, 32GB)"
B073S6PGN2,,,it5612 smartpower
B072Q7DZRW,999.00,http://www.amazon.in/KALL-Mobile-Phone-OFFER-Blue/dp/B072Q7DZRW,I KALL K12 Buy 1 Get 1 Dual Sim 4.57 cm (1.8 Inch) Mobile Phone OFFER -Red & Blue
B01F8PDDHS,729.00,http://www.amazon.in/Kall-K36-Mobile-Phone-Blue/dp/B01F8PDDHS,I Kall K36 Dual SIM Mobile Phone(Blue)
B00WUEJMSA,"4,450.00",http://www.amazon.in/Micromax-Bolt-D320-Black-4GB/dp/B00WUEJMSA,"Micromax Bolt D320 (Black, 4GB)"
B01LH777DM,,,Micromax Canvas Unite 4 PRO 2GBRAM (Gold)
B01HZ2PB0E,"4,963.00",http://www.amazon.in/HYUNDAI-MOBILE-HI-50-YOUNG/dp/B01HZ2PB0E,"HYUNDAI MOBILE PHONE HI 50 YOUNG 4G,16 GB , BLACK"
B01FM7HW7Y,"8,499.00",http://www.amazon.in/InFocus-Bingo-50-Gold-16GB/dp/B01FM7HW7Y,"InFocus Bingo 50+ (Gold, 16GB)"
B016IQJ690,"1,249.00",http://www.amazon.in/Intex-Eco-205-White-Black/dp/B016IQJ690,Intex Eco 205 (White-Black)
B06WGS8F67,"1,499.00",http://www.amazon.in/Ultra-Dual-Feature-Phone-Black-Blue/dp/B06WGS8F67,ZEN Ultra 504 Dual SIM Feature Phone (Black-Blue)
B01KSYO1F2,,,Micromax x970 (Grey)
B01FSOI2TI,"14,849.00",http://www.amazon.in/Vivo-V3-Gold/dp/B01FSOI2TI,Vivo V3 (Gold)
B01BLASIWE,989.00,http://www.amazon.in/ADCOM-C1-CDMA-Black-Blue/dp/B01BLASIWE,ADCOM C1 CDMA(Black & Blue)
B071W4VHJX,999.00,http://www.amazon.in/Dual-Feature-Mobile-Red-White/dp/B071W4VHJX,I KALL K66 Dual Sim Basic Feature Mobile Phone Combo of Two- Red and White
B01MRPJJFR,"30,899.00",http://www.amazon.in/LG-LGH990DS-V20-Pink/dp/B01MRPJJFR,LG V20 LGH990DS (Pink)
B01KJYXPDK,,,"Lenovo A6000 Plus (Black, 16GB)"
B018SAQGB0,"16,440.00",http://www.amazon.in/Lenovo-Vibe-Shot-Grey-32GB/dp/B018SAQGB0,Lenovo Vibe Shot (Grey 32GB)
B073WBC761,899.00,http://www.amazon.in/Salora-KC12-Volt-2-Black-Blue-2000mAh/dp/B073WBC761,Salora KC12 Volt-2 (Dual Sim) Black-Blue (2000mAh)
B01LXATGFY,585.00,http://www.amazon.in/Melbon-Mobile-Phone-Dual-Black/dp/B01LXATGFY,"Melbon MB 607 Mobile Phone (Dual Sim, Black)"
B01ERCD1C0,,,Micromax Bolt Q381 (Black)
B074176LBN,"27,990.00",http://www.amazon.in/Oppo-F3-Plus-Black-Offers/dp/B074176LBN,Oppo F3 Plus (Black) with Offers
B01MY49JBJ,,,intex flash k5
B01M1RRZ6E,"5,790.00",http://www.amazon.in/dp/B01M1RRZ6E,ZOPO Smart Phone C3 - Champagne Gold
B00H4WM0IM,,,Samsung Galaxy Grand 2 Charcoal Gray
B0721PZKK1,"19,999.00",http://www.amazon.in/Gionee-A1-Black-Virat-signature/dp/B0721PZKK1,"Gionee A1 (Black, 64GB)(with Virat Kohli signature)"
B071DX3KX6,"1,800.00",http://www.amazon.in/Kechaoda-K55-Stylish-Smartwatch-Earphone/dp/B071DX3KX6,Kechaoda K55 Slim Card Size Light Weight and Stylish GSM Mobile Phone (Pink) + Smartwatch and Earphone Free
B01GEDWQGC,,,"Intex Eco Beats (Dual SIM, White)"
B01D1CXCH6,"42,100.00",http://www.amazon.in/Samsung-Galaxy-SM-G935FZDUINS-Silver-Titanium/dp/B01D1CXCH6,"Samsung Galaxy S7 Edge SM-G935FZDUINS (Silver Titanium, 32GB)"
B01D04PN2W,,,Intex Cloud Gem+ (Black)
B071RVMQY4,"1,800.00",http://www.amazon.in/Kechaoda-K66-Stylish-Smartwatch-Earphone/dp/B071RVMQY4,Kechaoda K66 Slim Card Size Light Weight and Stylish GSM Mobile Phone (Pink) + Smartwatch and Earphone Free
B073P8NPFF,799.00,http://www.amazon.in/dp/B073P8NPFF,"Gfive ECO Dual Sim Keypad Phone with 1.8 LCD Display Super HD Camera Internet Support, Bluetooth, Flash Light, Magic Voice, FM Radio, Smooth Keypad, Super Speaker, SD Card Support, Music Player, Sound Recorder, video player, Video recording, Twitter, Facebook, Yahoo, Ebuddy, MSN, Nimbuzz, Internet Games & More (Black)"
B06XWH78MF,"1,199.00",http://www.amazon.in/EDGE-E10-Mobile-Display-1800mAh/dp/B06XWH78MF,"EDGE E10 Green Mobile Phone ( Dual Sim, 2.8 Inch Display, 1800mAh )"
B01MTYG0T4,"3,799.00",http://www.amazon.in/dp/B01MTYG0T4,Goodone Selfie 5 inch IPS QHD Display Dual SIM Android 5.1 Lollipop OS 1 GB RAM and 8 GB Internal Memory Mobile 3G Network Smart phone (White Red)
B071CX265F,599.00,http://www.amazon.in/multimedia-mobile-phone-K99-Blue/dp/B071CX265F,I Kall multimedia mobile phone K99 Blue
B01JUS53R2,"4,099.00",http://www.amazon.in/Reach-Allure-3G-1GB-Pink/dp/B01JUS53R2,Reach Allure 3G 1GB Ram 8 GB Rom ( Pink )
B01MZAED11,"9,999.00",http://www.amazon.in/Meizu-M5-Blue-RAM-Dual/dp/B01MZAED11,Meizu M5 32 GB (Blue) 3 GB RAM Dual SIM 4G
B01N9MDGWC,"1,386.00",http://www.amazon.in/Intex-s3plus-intex-turbo/dp/B01N9MDGWC,intex turbo s3plus
B01J7S3WE6,"3,650.00",http://www.amazon.in/Lava-A68-Gold/dp/B01J7S3WE6,Lava A68 (Gold)
B01HMFIYNK,,,Micromax X913 Mobile Phone (Champagne) with voice call recording camera dual sim FM radio Music Player Video Player
B00NZ36HEC,"5,499.00",http://www.amazon.in/Micromax-Canvas-Plus-A315-White-Gold/dp/B00NZ36HEC,"Micromax Canvas 4 Plus A315 (White-Gold, 16GB)-3G"
B073S58N4B,798.00,http://www.amazon.in/CAllbAR-K3310-4-57-Mobile-Phone/dp/B073S58N4B,CAllbAR K3310 4.57 cm (1.8 Inch) Mobile Phone (Blue)
B00UD4H4NO,"4,799.00",http://www.amazon.in/Karbonn-Titanium-Mach-Two-S360/dp/B00UD4H4NO,Karbonn Titanium Mach Two S360 (Black-Blue)
B011URI6V6,999.00,http://www.amazon.in/Intex-NEO-V-INTEX/dp/B011URI6V6,INTEX NEO V+
B00UFPHFSA,"10,100.00",http://www.amazon.in/HTC-Desire-526G-Plus-Glacier/dp/B00UFPHFSA,HTC Desire 526G Plus (Glacier Blue)
B017JJ1TEA,"5,348.13",http://www.amazon.in/dp/B017JJ1TEA,"VKWorld Z2 Seniors Mobile Phone - Loud Speaker, Large Keys, Intelligent Speak Function, Dual SIM, Camera, Micro SD Slot (Gold)"
B00NLB9P1U,,,"Lenovo A536 (White, 8GB)"
B0151I8WQO,,,Samsung Galaxy J1 Ace (White)
B07214BJGX,"1,199.00",http://www.amazon.in/K3310-Red-Special-K66-White/dp/B07214BJGX,I KALL K3310 (Red) Special Gift Combo with K66 (White) Basic Feature Mobile Phone
B06Y438Y68,,,"GreenBerry M2 1.77 inch QQVGA Color Display Keypad Ultra Slim Ultra Slim Credit Card Size Light Weight Light Weight MP3 Player -Camera Mobile Phone (Blue) (Only Mobile Phone & Charging Cable in Box, NO CHARGER OR EARPHONE)"
B073RKWWNP,849.00,http://www.amazon.in/CAllbAR-K3310-Mobile-Phone-Yellow/dp/B073RKWWNP,CAllbAR K3310 4.57 cm (1.8 Inch) Mobile Phone -( GREY )
B01N5Q8RRD,"7,890.00",http://www.amazon.in/Panasonic-P88-Gold/dp/B01N5Q8RRD,Panasonic P88 (Gold)
B073T12DJ2,,,ROCKETMART M4 Credit Card Mobile Phone Bluetooth Fm Radio Dual Sim Touch Screen BLUE
B01MT3TC9W,,,"Asus Zenfone Go 5.5 LTE (Grey, 32 GB)  (2 GB RAM)"
B01MRS49ON,969.00,http://www.amazon.in/Lava-Captain-K1-Black-Red/dp/B01MRS49ON,Lava Captain K1+ (Black-Red)
B01ALFQHH8,"1,299.00",http://www.amazon.in/Micromax-X601-Black/dp/B01ALFQHH8,Micromax X601 (Black)
B00K3KEU6C,,,"Micromax Canvas 2 Colours A120 (4GB, Grey)"
B00CL4HXQC,,,"Samsung Galaxy S4 GT-I9500 (White Frost, 16GB)"
B01F02N6LM,949.00,http://www.amazon.in/Karbonn-K45-Plus-Black-Red/dp/B01F02N6LM,Karbonn K45 Plus (Black-Red)
B01LXTENIJ,579.00,http://www.amazon.in/GFIVE-DUAL-SIM-CAMARA-MOBILE/dp/B01LXTENIJ,GFIVE DUAL SIM CAMARA MOBILE
B0716F45TT,585.00,http://www.amazon.in/Melbon-Dude-11-Mobile-Phone-Green/dp/B0716F45TT,"Melbon Dude-11 Mobile Phone (Dual Sim, Green)"
B014UWQ7NC,"35,400.00",http://www.amazon.in/Samsung-Galaxy-N920G-Silver-Titanium/dp/B014UWQ7NC,"Samsung Galaxy Note 5 N920G (Silver Titanium, 32GB)"
B00VRLES68,"9,050.00",http://www.amazon.in/Lava-Iris-X8-White-16GB/dp/B00VRLES68,"Lava Iris X8 (White, 2GB RAM, 16GB)"
B072V94BV4,,,DOOGEE MIX 4G Smartphone 5.5 inches AMOLED 4GB RAM 64GB ROM Dual Back Camera Lens
B072N5PM9Y,"4,999.00",http://www.amazon.in/ZTE-Q806T-FULL-DISPLAY-CONNECTIVITY/dp/B072N5PM9Y,"ZTE Q806T DUAL SIM WITH 5 INCH FULL HD DISPLAY, 1GB RAM & 8GB ROM WITH 4G LTE CONNECTIVITY"
B01IH4I4XA,"1,220.00",http://www.amazon.in/Intex-Hero-Plus-Black-Grey/dp/B01IH4I4XA,Intex Hero Plus (Black-Grey)
B071QZWPX3,"5,465.00",http://www.amazon.in/Micromax-Vdeo-vdeo-3-Q4202-Champagne/dp/B071QZWPX3,"Micromax Vdeo 3 vdeo-3 Q4202 (Champagne Gold, 8GB)"
B01GQ1U4SY,"32,990.00",http://www.amazon.in/Sony-Xperia-X-Dual-White/dp/B01GQ1U4SY,Sony Xperia X Dual (White)
B01DW2UNTA,,,Lenovo K3 Note (Yellow)
B01DAEQLU0,,,Vivo Y51L (Black)
B071YF241J,"6,899.00",http://www.amazon.in/Alcatel-PIXI-4-6-9001I-Gold/dp/B071YF241J,Alcatel PIXI 4-6 9001I (Gold)
B01JAFFOGU,"9,046.00",http://www.amazon.in/Gionee-F103-Pro-Grey/dp/B01JAFFOGU,Gionee F103 Pro (Grey)
B019ML3BS0,799.00,http://www.amazon.in/Forme-D20-D20-Rubien-Red/dp/B019ML3BS0,Forme D20_Rubien Red
B01N01VC0I,"2,688.00",http://www.amazon.in/Daxian-GTStar-GS6-Bluetooth-support/dp/B01N01VC0I,Daxian GTStar GS6 Ultra slim mini credit card size mobile phone ( Color screen + Bluetooth dialer + Memory card support ) Black ** FREE GIFT WORTH 100/- **
B01NCJ5Z4H,"7,499.00",http://www.amazon.in/Lava-X50-Blue-Silver/dp/B01NCJ5Z4H,Lava X50+ (Blue-Silver)
B01GFTGQ7K,,,Gionee Marathon M5 Lite (Blue-Grey)
B01DW2UNP4,"9,990.00",http://www.amazon.in/Lenovo-K3-Note-White/dp/B01DW2UNP4,Lenovo K3 Note (White)
B06XXGY3SC,"14,990.00",http://www.amazon.in/dp/B06XXGY3SC,Lava Z25 (Grey)
B01H8LVGOC,699.00,http://www.amazon.in/ADCOM-mobile-phone-Black-Green/dp/B01H8LVGOC,Adcom 111 Dual Sim Mobile Phone with Camera (Black & Green)
B01N4BPM15,"1,650.00",http://www.amazon.in/ZEN-Dual-Feature-Phone-Black-Red/dp/B01N4BPM15,ZEN Z8 DJ Dual SIM Feature Phone (Black-Red)
B074CS11MC,"1,499.00",http://www.amazon.in/Sanchars-Pierre-Genuine-Leather-Oneplus/dp/B074CS11MC,Sanchar's For Pierre Cardin Genuine Leather back Cover For Oneplus 5 / One plus 5 / 1+5 - Black
B06X9W8FGM,,,ZEN Atom 201 Dual SIM Feature Phone (Red)
B01N0RMHSQ,958.00,http://www.amazon.in/Videocon-V1QA-VIDEOCON-dost-3/dp/B01N0RMHSQ,VIDEOCON dost 3
B01MR0RXHG,"5,461.00",http://www.amazon.in/Karbonn-K9-Viraat-Black-VoLte/dp/B01MR0RXHG,Karbonn K9 Viraat (Matt Black) 4G VoLte
B019DXR6MY,"10,999.00",http://www.amazon.in/Micromax-Canvas-Play-Q469-Moon/dp/B019DXR6MY,Micromax Canvas Play 4G | Q469 | Moon Dust Grey
B01EZVUU4A,,,Brand New KECHAODA K80 3200 mAh BIg Battery Big Mobile Phone (Black Color)
B013RCGHZO,"10,200.00",http://www.amazon.in/Samsung-Galaxy-SM-J500F-White-8GB/dp/B013RCGHZO,"Samsung Galaxy J5 SM-J500F (White, 8GB)"
B00X6YTJ4U,,,Lenovo A5000 (Black)
B00D3OK4RO,"9,400.00",http://www.amazon.in/Unknown-Q10-BlackBerry-Black/dp/B00D3OK4RO,BlackBerry Q10 Black
B01D63061K,"7,749.00",http://www.amazon.in/Micromax-Canvas-Nitro-E352-Brown/dp/B01D63061K,Micromax Canvas Nitro 3 E352 (Tan Brown)
B06WLM2M49,849.00,http://www.amazon.in/iBall-PR2-iball-Black-Gold/dp/B06WLM2M49,iball PR2 (Black+Gold)
B072BPT38X,699.00,http://www.amazon.in/Salora-KC12-Bullet-2-Black-India/dp/B072BPT38X,Salora KC12 Bullet-2 S Black & Red (Made In India)
B019RSLTMS,,,Lava Iris Atom (White)
B01EOVW7UQ,,,Gfive Multimedia Mobile W1 Four Sim (Black)
B01LF1K5QG,,,LYF Flame 8 LS-4505 (Black)
B01LXK8RMU,299.00,http://www.amazon.in/Cables-Kart-trade-RJ45-Adapter/dp/B01LXK8RMU,Cables Kart™ Micro USB to RJ45 LAN Ethernet Port 10/100 Mbps Cable Adapter
B01H3KWM0A,"4,099.00",http://www.amazon.in/Lava-A79-Gold/dp/B01H3KWM0A,Lava A79 (Gold)
B072HN755L,599.00,http://www.amazon.in/Forme-N8-Black-Camera-Mobile/dp/B072HN755L,Forme N8 Black+Blue|Camera with Flash|Dual SIM Mobile Phone
B01JIL8JHM,"1,099.00",http://www.amazon.in/intex-cool-i4-black-champ/dp/B01JIL8JHM,intex cool i4 (black+champ)
B0154LCS0E,"1,549.00",http://www.amazon.in/Lava-KKT-Trio-Black-Grey/dp/B0154LCS0E,Lava KKT Trio (Black-Grey)
B06X1FHG72,"1,198.00",http://www.amazon.in/iball-Diamond-Choco-Brown-Gold/dp/B06X1FHG72,iball Diamond 2 (Choco Brown+Gold)
B01D1CXCLW,"39,400.00",http://www.amazon.in/Samsung-Galaxy-SM-G930FZSUINS-Silver-Titanium/dp/B01D1CXCLW,"Samsung Galaxy S7 SM-G930FZSUINS (Silver Titanium, 32GB)"
B00E3P306O,,,"Micromax Canvas 2 Colours A120 (8GB, White)"
B00M2VPA5U,,,"Lenovo S850 (Dark Blue, 16GB)"
B01M63OSKH,"1,499.00",http://www.amazon.in/Forme-Mobile-Phone-2-4-inch-screen/dp/B01M63OSKH,"Forme W1+ Mobile Phone with,2.4-inch screen,Four sim (Black)"
B01BNMRU2Y,"10,369.00",http://www.amazon.in/HTC-Desire-626-Blue-Lagoon/dp/B01BNMRU2Y,HTC Desire 626 (Blue Lagoon)
B01MY84BFO,"1,179.00",http://www.amazon.in/Lava-ARC-Selfie-Black-Red/dp/B01MY84BFO,Lava ARC Selfie (Black-Red)
B00CHGMO7C,"2,899.00",http://www.amazon.in/LG-Cookie-Smart-T375-Black-White/dp/B00CHGMO7C,LG Cookie Smart T375 (Black-White)
B00BC0WNUC,"7,777.00",http://www.amazon.in/Greykart-STL100-4-BlackBerry-Z10-Black/dp/B00BC0WNUC,BlackBerry Z10 (Black)
B01BK8280K,"9,999.00",http://www.amazon.in/Lava-V5-Icy-White/dp/B01BK8280K,Lava V5 (Icy White)
B00DDPXZX8,"1,399.00",http://www.amazon.in/Unknown-POWER-5765-SPICE/dp/B00DDPXZX8,SPICE POWER 5765
B06Y6D8XGC,950.00,http://www.amazon.in/Neksusgold-Bluetooth-Wireless-Headphones-neksusgold/dp/B06Y6D8XGC,Neksusgold S460 Bluetooth Wired & Wireless Headphones With Tf Card/Mic/Fm Support ( Get a Free gift of worth 149 with purchase of this product from neksusgold )
B01MYZZHE3,999.00,http://www.amazon.in/Zen-X50-Black-Blue/dp/B01MYZZHE3,Zen X50 (Black & Blue)
B017NW59TE,"14,999.00",http://www.amazon.in/HTC-Desire-826W-Smart-Phone/dp/B017NW59TE,"HTC Desire 826W Smart Phone, White Birch"
B01ITEURSS,"16,149.00",http://www.amazon.in/LG-Stylus-2-Plus-Brown/dp/B01ITEURSS,LG Stylus 2 Plus (Brown)
B01BHT0D3Q,579.00,http://www.amazon.in/New-K55-Mobile-Black-Blue/dp/B01BHT0D3Q,I Kall New K55 1.8 inch Dual Sim Mobile (Black & Blue)
B01AUPB0P8,"1,249.00",http://www.amazon.in/Karbonn-karbonn-k9-spy/dp/B01AUPB0P8,karbonn k9 spy
B07235QTCS,999.00,http://www.amazon.in/Forme-MINI-Radio-Mobile-Phone/dp/B07235QTCS,Forme MINI 1 | Dual SIM with FM Radio Mobile Phone
B06XBZ96HB,"11,500.00",http://www.amazon.in/LG-M250I-Black/dp/B06XBZ96HB,LG M250I (Black)
B00HA0LK3O,,,"Samsung Galaxy Grand 2 (White, 8GB)"
B01E1D7JRS,999.00,http://www.amazon.in/Kall-K55-Dual-Mobiles-Orange/dp/B01E1D7JRS,I Kall K55 set of 2 Dual Sim Mobiles (Orange & Orange)
B072X9RTT3,699.00,http://www.amazon.in/Forme-N5-Selfie-Camera-Wireless/dp/B072X9RTT3,Forme N5+ Selfie Camera Phone | Dual SIM with Wireless FM
B00N2RURT2,,,"Xolo Hive 8X-1000 (Black, 16GB)"
B01M5J1A1T,"55,500.00",http://www.amazon.in/Google-Pixel-Quite-Black-32GB/dp/B01M5J1A1T,"Google Pixel (Quite Black, 32GB)"
B00LB3IO9E,,,"HTC Desire 516 (Pearl White, 4GB)"
B016188Q64,"10,200.00",http://www.amazon.in/Samsung-Galaxy-SM-J500F-Black-8GB/dp/B016188Q64,"Samsung Galaxy J5 SM-J500F (Black, 8GB)"
B00RV2YB3C,"42,890.00",http://www.amazon.in/BlackBerry-Passport-White/dp/B00RV2YB3C,BlackBerry Passport (White)
B01NBM9TV1,,,Apple iPhone 7 Plus 256GB (PRODUCT) RED
B01LQJH5P6,"10,990.00",http://www.amazon.in/LG-Xcam-K580I-Titan-Silver/dp/B01LQJH5P6,LG Xcam K580I (Titan-Silver)
B01CVHTOY2,,,MICROMAX BOLT Q326 3G CHAMPAGNE
B00FOH0G8K,,,Samsung Galaxy Star Pro GT-S7262 (White)
B01N3P9W39,"53,691.00",http://www.amazon.in/Google-Pixel-XL-Quite-Black/dp/B01N3P9W39,"Google Pixel XL (Quite Black, 32GB)"
B00SF8UU2M,"14,441.02",http://www.amazon.in/Samsung-Galaxy-E5-White-16GB/dp/B00SF8UU2M,"Samsung Galaxy E5 (White,16GB)"
B009FVNGX8,"13,464.00",http://www.amazon.in/HTC-Desire-830-Cobalt-White/dp/B009FVNGX8,HTC Desire 830 dual sim 4G LTE 32GB (Cobalt White)
B01N9ENVSO,897.00,http://www.amazon.in/Intex-Eco-102-Black/dp/B01N9ENVSO,Intex Eco 102 (Black)
B01N9Y4MEO,979.00,http://www.amazon.in/Itel-itel-it5600-smartpower/dp/B01N9Y4MEO,itel it5600 smartpower
B07233ZQ67,"1,990.00",http://www.amazon.in/Premium-Design-Lenovo-A6000-Shot/dp/B07233ZQ67,Premium Design Lenovo A6000 Shot Compatible M5 Ultra Thin Mini Card Cell Phones (CREDIT CARD SIZE) & Bluetooth Sport Headset
B016QBTV2Y,,,"Apple iPhone 6s (Rose Gold, 64GB)"
B01LY6BNEY,220.00,http://www.amazon.in/Cables-KartTM-10-Computer-Compatible/dp/B01LY6BNEY,"Cables Kart™ Mobile Phone 10/In/1 USB Computer Charger / Black / Compatible with: iPhone 3, 4 and 4S, iPod, Samsung, Nokia, Microsoft, Sony Ericsson, LG, MOTOROLA, MP3 & MP4 Players etc"
B01EJKODB8,,,Intex Glory (White)
B019RVAF48,,,Lava Iris Atom X (White)
B012NSGXJS,,,Samsung Galaxy Grand Prime 4G SM-G531F (Gold)
B01JUNVHTK,"2,599.00",http://www.amazon.in/Reach-Cogent-Plus-Android-Smartphone/dp/B01JUNVHTK,"Reach Cogent Plus Android Smartphone Mobile (Orange, 8GB)"
B0122X10WE,"12,999.00",http://www.amazon.in/HTC-Desire-820G-Plus-Milkyway/dp/B0122X10WE,HTC Desire 820G Plus (Milkyway Grey)
B00UO6E7YK,869.00,http://www.amazon.in/Jivi-JV-X57-White-Gold/dp/B00UO6E7YK,Jivi JV X57 (White & Gold)
B01HQ83WNA,"3,598.00",http://www.amazon.in/Karbonn-Aura-1GB-Champagne-Gold/dp/B01HQ83WNA,Karbonn Aura 1GB (Champagne Gold) 3G
B01HQ83WNA,"3,598.00",http://www.amazon.in/Karbonn-Aura-1GB-Champagne-Gold/dp/B01HQ83WNA,Karbonn Aura 1GB (Champagne Gold) 3G
B017NW5IYA,"6,490.00",http://www.amazon.in/VIVO-Y15S-Vivo-Black/dp/B017NW5IYA,Vivo Y15S (Black)
B01N2WJX87,"36,320.00",http://www.amazon.in/BlackBerry-DTEK-32GB-Grey-VoLTE/dp/B01N2WJX87,"BlackBerry DTEK 60 (32GB, 4GB RAM ) 4G LTE / VoLTE"
B00GAPPSF6,,,Nokia Lumia 1320 (Yellow)
B07232L5WD,"4,999.00",http://www.amazon.in/Compatible-Internal-Processor-Marshmallow-Smartphone/dp/B07232L5WD,King One Pingo 7 True 4G VoLTE 100% JIO Compatible 5 Inch HD Display 2GB RAM 16GB Internal Memory 3000mAh Massive Battery 8MP Rear with Flash + 5 MP Selfie Camera Quad Core Processor Android 6.0 Marshmallow Smartphone (Gold)
B06XKBC7J4,"30,900.00",http://www.amazon.in/Samsung-Galaxy-SM-A720FZKDINS-32GB-Black/dp/B06XKBC7J4,"Samsung Galaxy A7 SM-A720FZKDINS (32GB), Black Sky"
B0737BPPBX,"7,985.00",http://www.amazon.in/Surya-Smartphone-5-5-inch-Octa-Core-Internal/dp/B0737BPPBX,"Surya Hyve Buzz Smartphone (Finger Print Sensor 3GB RAM Model with 5.5-inch 1080p display, Octa-Core Helio X20, 32 GB Internal Memory and 13 Mpix /5 Mpix Hd)"
B00EUTL56K,,,Micromax X088 (Black-Red)
B07171QQH3,"10,999.00",http://www.amazon.in/Micromax-Canvas-Q4310-Chrome-Black/dp/B07171QQH3,"Micromax Canvas 2 Q4310 (Chrome Black, 16GB)"
B01J6BEF5Y,,,Lenovo A2010 (Grey)
B01NAGLG7W,"6,453.00",http://www.amazon.in/Panasonic-Smartphone-P71-1GB-Ivory/dp/B01NAGLG7W,"Panasonic Vole Smartphone P71 (1GB+16 GB),Ivory Gold"
B00USZ3XWY,899.00,http://www.amazon.in/Salora-KC12-Black/dp/B00USZ3XWY,Salora KC12 (Black)
B00IXCZEEE,,,Micromax Canvas Power A96 (Black)
B01N0R4QKI,"1,261.00",http://www.amazon.in/Flaunt-Dual-Feature-Phone-Space/dp/B01N0R4QKI,ZEN Z14 Flaunt Dual SIM Feature Phone (Space Grey)
B01GDUP1YA,699.00,http://www.amazon.in/Forme-N2-Forme-N2-Black/dp/B01GDUP1YA,Forme-N2-Black
B01MQTFD34,"3,749.00",http://www.amazon.in/Zopo-Color-C2-Replacement-Warranty/dp/B01MQTFD34,"Zopo Color C2 - Rose Gold - (1GB RAM + 8GB ROM, 5.0"" HD, Brushed Metal Look with 365 Days Replacement Warranty)"
